0,1
datasets/lines/f07/f07-024b/f07-024b-04.png,"dish was a grill , which he cooked himself ,"
datasets/lines/n02/n02-146/n02-146-02.png,"said shortly . "" Personally I 've no more to say , so I suggest we get"
datasets/lines/c03/c03-003c/c03-003c-02.png,again and again it is the visual qualities of
datasets/lines/g07/g07-084/g07-084-07.png,connected with it .
datasets/lines/g06/g06-050o/g06-050o-01.png,"vered master at Ko""then , near Leipzig ,"
datasets/lines/n04/n04-139/n04-139-06.png,""" Tell me who the little bird was . "" "" Can't"
datasets/lines/e02/e02-000/e02-000-05.png,"the more elaborate varieties , however , a toe is"
datasets/lines/d03/d03-117/d03-117-05.png,"construction in lines 9 , 23-25 of the Moabite Stone ,"
datasets/lines/f02/f02-017/f02-017-02.png,to revise the course in the light of
datasets/lines/h02/h02-004/h02-004-03.png,in the questions before us and at a later stage we
datasets/lines/p02/p02-081/p02-081-02.png,"Doc , while she wanted to do no more than"
datasets/lines/c03/c03-021b/c03-021b-06.png,"gift of companionship and sympathy - "" you need"
datasets/lines/p03/p03-029/p03-029-07.png,about their relationship . So when Nigel
datasets/lines/r02/r02-089/r02-089-03.png,case into hiding between the do-it-yourself cupboard
datasets/lines/b01/b01-136/b01-136-00.png,"Unless they do at least that , Dr. Verwoerd will"
datasets/lines/g06/g06-047j/g06-047j-01.png,Francis Burdett described to Anglesey a
datasets/lines/b04/b04-116/b04-116-05.png,If the Government now reverses its plan to give the
datasets/lines/l01/l01-030/l01-030-03.png,"security . He found it - Dackson's Wharf ,"
datasets/lines/n02/n02-114/n02-114-05.png,Graybury is one of Mr. Hewson's most
datasets/lines/g06/g06-011o/g06-011o-04.png,resource . Vesuvius seems to be tired ; he is going
datasets/lines/f04/f04-061/f04-061-04.png,"foul air , smoke and sulphur , that the mention"
datasets/lines/l03/l03-008/l03-008-00.png,"Shouts , and the clatter of feet meant"
datasets/lines/a01/a01-026/a01-026-02.png,secret negotiations on Northern Rhodesia's future .
datasets/lines/f07/f07-046b/f07-046b-03.png,high opinion of the octopus as an article of diet .
datasets/lines/n06/n06-123/n06-123-09.png,the horses and drank enough to cure our
datasets/lines/b04/b04-162/b04-162-01.png,with what has happened in the Congo . There
datasets/lines/m02/m02-069/m02-069-05.png,"used in the last few wars , but it seemed very probable"
datasets/lines/j07/j07-015/j07-015-03.png,extended in length and width up to the limit of
datasets/lines/a01/a01-091u/a01-091u-06.png,Brown declared that the policy under
datasets/lines/g02/g02-065/g02-065-06.png,"hindered by compression , infarction or inter-"
datasets/lines/k04/k04-142/k04-142-06.png,generous to those who serve them faithfully .
datasets/lines/r06/r06-115/r06-115-07.png,newspapers and watched her pretty
datasets/lines/j06/j06-030/j06-030-06.png,known to make daytime
datasets/lines/g06/g06-018o/g06-018o-00.png,"When the sailing season was past , he"
datasets/lines/g03/g03-058/g03-058-00.png,"This new party , the British Socialist Party , was"
datasets/lines/e04/e04-038/e04-038-01.png,"if junior decides to bite the chair . Finally , it is as well"
datasets/lines/m01/m01-038/m01-038-03.png,4ementalating energy along the length of
datasets/lines/a02/a02-111/a02-111-05.png,Government authority yet presented by the
datasets/lines/g01/g01-022/g01-022-01.png,"DRAWN AT THE TIME , BECAUSE LARGE-"
datasets/lines/e04/e04-079/e04-079-07.png,the ground or concrete floor . I
datasets/lines/b06/b06-027/b06-027-04.png,and stronger . Now this target which
datasets/lines/g06/g06-047g/g06-047g-03.png,increasing number of disciples among unorthodox medical
datasets/lines/j06/j06-005/j06-005-02.png,the surface is directly related to their
datasets/lines/g06/g06-037b/g06-037b-01.png,false prophet & that all may go well .
datasets/lines/m02/m02-069/m02-069-06.png,"that they would be in the next one , Moon and her"
datasets/lines/f07/f07-000b/f07-000b-05.png,nothing the German would not covet ; and
datasets/lines/d06/d06-008/d06-008-07.png,"situation is frightening , and then to face"
datasets/lines/g06/g06-037o/g06-037o-08.png,dy . None of the numerous conventional
datasets/lines/c06/c06-095/c06-095-06.png,Hudson can take one more hill than the
datasets/lines/d04/d04-016/d04-016-00.png,"This man is the worm , the creature that"
datasets/lines/c06/c06-111/c06-111-03.png,time . I learned from it that in the Institutes of Advanced
datasets/lines/g06/g06-037h/g06-037h-08.png,remedies to which he had been subjected ever
datasets/lines/n01/n01-036/n01-036-01.png,"naked eye , obscured by the ground haze which even"
datasets/lines/p02/p02-027/p02-027-03.png,"shoulder . "" That 's a pretty girl ! "" Gay glanced behind her , "" Isn't she"
datasets/lines/m01/m01-049/m01-049-10.png,drawing-in great breaths that
datasets/lines/e07/e07-076/e07-076-09.png,about in quite the same way .
datasets/lines/e02/e02-074/e02-074-01.png,are many reasons . Wood is in good and
datasets/lines/n04/n04-068/n04-068-02.png,inherited desire to snub the man . If he did he
datasets/lines/b06/b06-019/b06-019-07.png,will be 11 German divisions in Nato
datasets/lines/b01/b01-027/b01-027-01.png,tonight from their tour in the East . The duke's
datasets/lines/d06/d06-020/d06-020-05.png,"that , with Him , there is nothing that can"
datasets/lines/c06/c06-020/c06-020-03.png,"a journalist , I write to entertain rather"
datasets/lines/e07/e07-101/e07-101-09.png,to be moved ; it must be planted out or
datasets/lines/a01/a01-053x/a01-053x-08.png,nomination before it can be considered by the
datasets/lines/c02/c02-017/c02-017-03.png,table night club near his church be re-
datasets/lines/l07/l07-080/l07-080-08.png,because he did not know the
datasets/lines/m04/m04-000/m04-000-02.png,itself into orbit . Shooting up over the pass a bit
datasets/lines/c04/c04-128/c04-128-03.png,show tonight . Boxing fans can see an eight-round
datasets/lines/p03/p03-004/p03-004-03.png,thoughts . At one time she had
datasets/lines/n03/n03-064/n03-064-02.png,"of a mile and a half , came the yawl under her full"
datasets/lines/d06/d06-046/d06-046-04.png,"the washing-up - while others , if they"
datasets/lines/g06/g06-050h/g06-050h-01.png,"at Ko""then , near Leipzig , asking for advice . In doing"
datasets/lines/c03/c03-000c/c03-000c-05.png,the great advantages to be derived from this
datasets/lines/a02/a02-004/a02-004-10.png,safeguard their interests
datasets/lines/g07/g07-079a/g07-079a-05.png,"as the year of their wedding , 1815 , had"
datasets/lines/r06/r06-062/r06-062-04.png,"Cagnes , but between are pockets of"
datasets/lines/n06/n06-123/n06-123-00.png,""" The mine-workings lie north of the town , """
datasets/lines/g01/g01-025/g01-025-04.png,way out of the complicated financial
datasets/lines/a03/a03-027/a03-027-08.png,when Mr. Lester Pearson was chosen as party
datasets/lines/b06/b06-097/b06-097-02.png,in six weeks time from ending up in blind alley
datasets/lines/e04/e04-000/e04-000-06.png,"recommended , being cheap , easy to work , and"
datasets/lines/m02/m02-072/m02-072-04.png,"Sally "" - here she had dropped her voice in homage to the"
datasets/lines/f07/f07-073/f07-073-09.png,"streaks of poetry , meat disguised under heavy and vehement"
datasets/lines/n03/n03-113/n03-113-05.png,surprised if we broke all
datasets/lines/h04/h04-028/h04-028-07.png,"carcase meat ( +7 to -7 per cent ) ,"
datasets/lines/e04/e04-079/e04-079-00.png,Cut the moulds and the
datasets/lines/b03/b03-098/b03-098-05.png,fahrenheit the knock out . The backers of
datasets/lines/e06/e06-049/e06-049-05.png,it reaches them . They move away before
datasets/lines/p01/p01-155/p01-155-04.png,baptism according to the sect his parents belonged to .
datasets/lines/g01/g01-043/g01-043-08.png,sanction at a rate roughly fifty per cent in
datasets/lines/h04/h04-055/h04-055-06.png,"increasing family size , but there was no regular"
datasets/lines/l07/l07-172/l07-172-10.png,and at the same time kept me supplied
datasets/lines/p03/p03-163/p03-163-04.png,"about serious things like engagements . """
datasets/lines/a04/a04-096/a04-096-04.png,exercise any degree of control over the action
datasets/lines/g06/g06-018f/g06-018f-03.png,place agree with me better than Naples . The journey has been against
datasets/lines/b04/b04-121/b04-121-02.png,Macmillan and his ministers there is no choice . They
datasets/lines/h04/h04-052/h04-052-08.png,households ; average consumption by older couples and other
datasets/lines/g06/g06-026g/g06-026g-04.png,assumption of the government by the Duke of Wellington .
datasets/lines/p03/p03-112/p03-112-00.png,""" No , it wouldn't ! "" he almost snapped ,"
datasets/lines/n01/n01-000/n01-000-02.png,which must necessarily be subordinated to his
datasets/lines/p03/p03-040/p03-040-06.png,"been at the Load of Trouble roadhouse ,"
datasets/lines/d04/d04-062/d04-062-02.png,"the problem of life cannot be solved . "" Therefore shall 1ye lay"
datasets/lines/l01/l01-065/l01-065-03.png,have been mistaken about the
datasets/lines/p03/p03-029/p03-029-09.png,"evening surgery she had said ,"
datasets/lines/g06/g06-031g/g06-031g-00.png,' What a frightful event ! ' he wrote . ' I tremble ! What
datasets/lines/c03/c03-021c/c03-021c-03.png,instinct to the unborn child as much as to the
datasets/lines/a05/a05-094/a05-094-05.png,"business "" removed their jackets . Not many"
datasets/lines/a02/a02-024/a02-024-04.png,ter Mr Lloyd and his 24-strong delegation landed
datasets/lines/h06/h06-089/h06-089-09.png,sequentially operated : the closing of the shutter
datasets/lines/b06/b06-064/b06-064-08.png,for a campaign against weak and
datasets/lines/c03/c03-021d/c03-021d-09.png,"you are looking for someone to love "" ."
datasets/lines/l01/l01-129/l01-129-07.png,mother's bedside .
datasets/lines/m02/m02-083/m02-083-11.png,"of the O.G.O. contingent in the Panama region ,"
datasets/lines/l01/l01-111/l01-111-06.png,retreated without argument . Her re*?
datasets/lines/p02/p02-135/p02-135-02.png,"feeling self-conscious and awkward , sure that"
datasets/lines/g07/g07-050/g07-050-06.png,"And brought out by that seedy poor relation ,"
datasets/lines/d07/d07-100/d07-100-04.png,to the discussion but because it was
datasets/lines/b06/b06-071/b06-071-00.png,Ordinary working people will never
datasets/lines/a05/a05-069/a05-069-08.png,interference with the United Nations
datasets/lines/n01/n01-009/n01-009-08.png,efficient .
datasets/lines/g06/g06-018b/g06-018b-06.png,Naples . The journey has been against
datasets/lines/g06/g06-042e/g06-042e-04.png,curative method known as homoeopathy had been
datasets/lines/a03/a03-050/a03-050-08.png,by speech experts .
datasets/lines/a06/a06-119/a06-119-02.png,"time by more than 15,000,000 # last"
datasets/lines/m04/m04-093/m04-093-08.png,very moment when we should be
datasets/lines/c03/c03-016b/c03-016b-08.png,first lover is a sailor who leaves her to bear
datasets/lines/a06/a06-014/a06-014-04.png,the scheme . Profits of genuine investors
datasets/lines/m04/m04-007/m04-007-07.png,"and Miss Ethel Yates , hikers from"
datasets/lines/h07/h07-003/h07-003-03.png,employment to large numbers of non-manual as well as
datasets/lines/l04/l04-066/l04-066-03.png,"Hewitt it was madness to go on worrying about her , he"
datasets/lines/f04/f04-071/f04-071-01.png,no doubt that the woman had been the victim
datasets/lines/g03/g03-032/g03-032-06.png,"evening , when George went to speak at Malin Bridge ,"
datasets/lines/p03/p03-012/p03-012-04.png,and in Liverpool they 'd want sea-farers .
datasets/lines/b05/b05-038/b05-038-03.png,threat to those who toil and spin has been
datasets/lines/f02/f02-036/f02-036-06.png,its implications and to consider the advisability of
datasets/lines/b06/b06-079/b06-079-05.png,"Defence statement , while accepting that Britain can-"
datasets/lines/a01/a01-043/a01-043-08.png,racial discrimination in Government
datasets/lines/l01/l01-050/l01-050-03.png,"eyes , wild and frightened , were fixed on"
datasets/lines/h04/h04-052/h04-052-05.png,"ly wide group differences persisted , the averages ranging from"
datasets/lines/a06/a06-008/a06-008-03.png,"in the autumn ? "" Mr. Wilson asked . "" We wouldn't call"
datasets/lines/b01/b01-094/b01-094-03.png,political leaders . Through the patient efforts
datasets/lines/g06/g06-018c/g06-018c-03.png,"he told Arthur , ' to find this place agree with"
datasets/lines/f01/f01-066/f01-066-05.png,"word "" soul "" to stand for what many believe to be the imperishable"
datasets/lines/f07/f07-028a/f07-028a-09.png,to their aid .
datasets/lines/g01/g01-034/g01-034-05.png,"accounts , and even at times the impeachment of"
datasets/lines/g06/g06-031l/g06-031l-02.png,"for my country ! I may be mistaken , 1tho' I cannot but"
datasets/lines/b01/b01-053/b01-053-05.png,other leading Western nations are at long last
datasets/lines/k01/k01-051/k01-051-09.png,to execute on the basis of data laboriously
datasets/lines/b01/b01-132/b01-132-05.png,Prime Ministers will decide against this final
datasets/lines/c04/c04-039/c04-039-05.png,"by Quentin Lawrence , here , held together"
datasets/lines/e07/e07-007/e07-007-05.png,are used by gardeners in all parts of the United
datasets/lines/p02/p02-115/p02-115-05.png,make a fool of yourself over someone
datasets/lines/f02/f02-003/f02-003-03.png,the panel decided to seek further insight into the
datasets/lines/b02/b02-102/b02-102-03.png,the Berlin crisis . It need not have been such a burden
datasets/lines/l04/l04-153/l04-153-05.png,the Director of Public Prosecutions I know pretty
datasets/lines/f02/f02-038/f02-038-00.png,The large attendance and atmosphere of
datasets/lines/a06/a06-020/a06-020-01.png,"ETU. In reply to the call for his resignation he said : "" Our rules"
datasets/lines/p02/p02-105/p02-105-06.png,after Simone had left expect her to accept his
datasets/lines/e06/e06-015/e06-015-02.png,though somewhat dim picture .
datasets/lines/n04/n04-075/n04-075-01.png,"strangers - that 's right , John , isn't it ? "" "" My"
datasets/lines/k07/k07-085/k07-085-00.png,No . I 'm not your type . I 'd make you miserable . I
datasets/lines/g06/g06-045k/g06-045k-04.png,"France and Italy , and that he himself was being"
datasets/lines/d06/d06-060/d06-060-06.png,no major complication but results from an
datasets/lines/m04/m04-222/m04-222-06.png,""" Where you think we are ? "" he asked rudely ."
datasets/lines/g06/g06-026c/g06-026c-00.png,A pleasant life truly ! ... It so happens that I have an
datasets/lines/k04/k04-033/k04-033-04.png,splendours of the tapestries Doria had brought
datasets/lines/h07/h07-078/h07-078-04.png,recent years the pressure on the building
datasets/lines/a06/a06-075/a06-075-04.png,for negotiations with a view to joining
datasets/lines/l04/l04-034/l04-034-06.png,nodded his grizzled head like an old
datasets/lines/l07/l07-181/l07-181-01.png,is always something new and exciting to
datasets/lines/d04/d04-053/d04-053-01.png,"freedom from fear , fear of starvation in the"
